Date,BTCC-B.TO,ETHH-B.TO,VCN.TO,XIC.TO
2023-06-07,5.139999866485596,8.6899995803833,40.63999938964844,31.899999618530273
2023-06-08,5.130000114440918,8.65999984741211,40.560001373291016,31.850000381469727
2023-06-09,5.110000133514404,8.579999923706055,40.459999084472656,31.790000915527344
2023-06-12,5.010000228881836,8.09000015258789,40.540000915527344,31.84000015258789
2023-06-13,5.0,8.100000381469727,40.68000030517578,31.940000534057617
2023-06-14,4.989999771118164,8.0600004196167,40.72999954223633,32.0099983215332
2023-06-15,4.880000114440918,7.730000019073486,40.810001373291016,32.040000915527344
2023-06-16,5.03000020980835,7.949999809265137,40.70000076293945,31.959999084472656
2023-06-19,5.099999904632568,7.96999979019165,40.63999938964844,31.90999984741211
2023-06-20,5.409999847412109,8.239999771118164,40.27000045776367,31.610000610351562
2023-06-21,5.75,8.670000076293945,40.15999984741211,31.520000457763672
2023-06-22,5.769999980926514,8.699999809265137,39.90999984741211,31.34000015258789
2023-06-23,5.909999847412109,8.789999961853027,39.58000183105469,31.079999923706055
2023-06-26,5.78000020980835,8.5600004196167,39.91999816894531,31.06999969482422
2023-06-27,5.869999885559082,8.739999771118164,40.25,31.31999969482422
2023-06-28,5.789999961853027,8.520000457763672,40.40999984741211,31.440000534057617
2023-06-29,5.889999866485596,8.619999885559082,40.650001525878906,31.639999389648438
2023-06-30,5.829999923706055,8.90999984741211,40.84000015258789,32.0099983215332
2023-07-04,5.889999866485596,8.960000038146973,40.959999084472656,32.09000015258789
2023-07-05,5.849999904632568,8.869999885559082,40.720001220703125,31.950000762939453
2023-07-06,5.889999866485596,8.800000190734863,40.15999984741211,31.489999771118164
2023-07-07,5.800000190734863,8.680000305175781,40.209999084472656,31.520000457763672
2023-07-10,5.920000076293945,8.8100004196167,40.16999816894531,31.520000457763672
2023-07-11,5.860000133514404,8.6899995803833,40.29999923706055,31.6200008392334
2023-07-12,5.78000020980835,8.649999618530273,40.689998626708984,31.90999984741211
2023-07-13,6.019999980926514,9.109999656677246,41.11000061035156,32.25
2023-07-14,5.75,8.850000381469727,41.08000183105469,32.209999084472656
2023-07-17,5.710000038146973,8.720000267028809,41.040000915527344,32.16999816894531
2023-07-18,5.659999847412109,8.720000267028809,41.310001373291016,32.38999938964844
2023-07-19,5.710000038146973,8.800000190734863,41.560001373291016,32.58000183105469
2023-07-20,5.670000076293945,8.699999809265137,41.474998474121094,32.4900016784668
2023-07-21,5.710000038146973,8.75,41.689998626708984,32.66999816894531
2023-07-24,5.539999961853027,8.510000228881836,41.779998779296875,32.72999954223633
2023-07-25,5.550000190734863,8.550000190734863,41.7400016784668,32.70000076293945
2023-07-26,5.599999904632568,8.609999656677246,41.75,32.720001220703125
2023-07-27,5.579999923706055,8.619999885559082,41.43000030517578,32.45000076293945
2023-07-28,5.599999904632568,8.649999618530273,41.709999084472656,32.66999816894531
2023-07-31,5.559999942779541,8.600000381469727,41.849998474121094,32.81999969482422
2023-08-01,5.610000133514404,8.59000015258789,41.720001220703125,32.70000076293945
2023-08-02,5.619999885559082,8.579999923706055,41.099998474121094,32.189998626708984
2023-08-03,5.639999866485596,8.619999885559082,40.90999984741211,32.040000915527344
2023-08-04,5.610000133514404,8.569999694824219,41.119998931884766,32.209999084472656
2023-08-08,5.78000020980835,8.640000343322754,41.04999923706055,32.18000030517578
2023-08-09,5.710000038146973,8.65999984741211,41.20500183105469,32.290000915527344
2023-08-10,5.71999979019165,8.670000076293945,41.34000015258789,32.38999938964844
2023-08-11,5.710000038146973,8.649999618530273,41.45000076293945,32.4900016784668
2023-08-14,5.710000038146973,8.670000076293945,41.22999954223633,32.31999969482422
2023-08-15,5.690000057220459,8.619999885559082,40.47999954223633,31.700000762939453
2023-08-16,5.679999828338623,8.600000381469727,40.459999084472656,31.709999084472656
2023-08-17,5.460000038146973,8.270000457763672,40.29999923706055,31.579999923706055
2023-08-18,5.090000152587891,7.849999904632568,40.310001373291016,31.579999923706055
2023-08-21,5.099999904632568,7.909999847412109,40.25,31.549999237060547
2023-08-22,5.045000076293945,7.699999809265137,40.06999969482422,31.399999618530273
2023-08-23,5.210000038146973,7.960000038146973,40.459999084472656,31.690000534057617
2023-08-24,5.090000152587891,7.840000152587891,40.25,31.559999465942383
2023-08-25,5.099999904632568,7.800000190734863,40.369998931884766,31.6299991607666
2023-08-28,5.099999904632568,7.829999923706055,40.7400016784668,31.93000030517578
2023-08-29,5.440000057220459,8.199999809265137,41.290000915527344,32.36000061035156
2023-08-30,5.300000190734863,8.050000190734863,41.380001068115234,32.439998626708984
2023-08-31,5.110000133514404,7.829999923706055,41.33000183105469,32.400001525878906
2023-09-01,5.039999961853027,7.699999809265137,41.849998474121094,32.79999923706055
2023-09-05,5.059999942779541,7.769999980926514,41.599998474121094,32.59000015258789
2023-09-06,5.039999961853027,7.760000228881836,41.209999084472656,32.27000045776367
2023-09-07,5.099999904632568,7.820000171661377,41.040000915527344,32.15999984741211
2023-09-08,5.090000152587891,7.789999961853027,40.90999984741211,32.060001373291016
2023-09-11,4.909999847412109,7.289999961853027,41.15999984741211,32.22999954223633
2023-09-12,5.090000152587891,7.559999942779541,41.22999954223633,32.279998779296875
2023-09-13,5.110000133514404,7.559999942779541,41.34000015258789,32.38999938964844
2023-09-14,5.190000057220459,7.699999809265137,41.97999954223633,32.88999938964844
2023-09-15,5.150000095367432,7.639999866485596,42.04999923706055,32.90999984741211
2023-09-18,5.21999979019165,7.715000152587891,41.81999969482422,32.77000045776367
2023-09-19,5.269999980926514,7.699999809265137,41.290000915527344,32.34000015258789
2023-09-20,5.25,7.599999904632568,41.27000045776367,32.31999969482422
2023-09-21,5.170000076293945,7.46999979019165,40.43000030517578,31.65999984741211
2023-09-22,5.170000076293945,7.46999979019165,40.38999938964844,31.639999389648438
2023-09-25,5.130000114440918,7.480000019073486,40.40999984741211,31.40999984741211
2023-09-26,5.130000114440918,7.489999771118164,39.95000076293945,31.020000457763672
2023-09-27,5.119999885559082,7.519999980926514,39.709999084472656,30.81999969482422
2023-09-28,5.289999961853027,7.784999847412109,39.75,31.09000015258789
2023-09-29,5.269999980926514,7.880000114440918,39.68000030517578,31.040000915527344
2023-10-02,5.579999923706055,7.539999961853027,38.959999084472656,30.479999542236328
2023-10-03,5.420000076293945,7.869999885559082,38.630001068115234,30.219999313354492
2023-10-04,5.489999771118164,7.869999885559082,38.65999984741211,30.229999542236328
2023-10-05,5.449999809265137,7.739999771118164,38.900001525878906,30.43000030517578
2023-10-06,5.53000020980835,7.860000133514404,39.119998931884766,30.600000381469727
2023-10-10,5.360000133514404,7.420000076293945,39.63999938964844,30.989999771118164
2023-10-11,5.239999771118164,7.380000114440918,39.97999954223633,31.25
2023-10-12,5.28000020980835,7.309999942779541,39.65999984741211,31.0
2023-10-13,5.269999980926514,7.349999904632568,39.59000015258789,30.940000534057617
2023-10-16,5.579999923706055,7.545000076293945,39.91999816894531,31.190000534057617
2023-10-17,5.59499979019165,7.449999809265137,40.040000915527344,31.309999465942383
2023-10-18,5.579999923706055,7.46999979019165,39.56999969482422,30.93000030517578
2023-10-19,5.690000057220459,7.480000019073486,39.349998474121094,30.760000228881836
2023-10-20,5.849999904632568,7.679999828338623,38.88999938964844,30.399999618530273
2023-10-23,6.190000057220459,8.149999618530273,38.75,30.290000915527344
2023-10-24,6.670000076293945,8.5,38.61000061035156,30.200000762939453
2023-10-25,6.920000076293945,8.59000015258789,38.560001373291016,30.139999389648438
2023-10-26,6.789999961853027,8.630000114440918,38.41999816894531,30.030000686645508
2023-10-27,6.75,8.569999694824219,38.150001525878906,29.829999923706055
2023-10-30,6.860000133514404,8.699999809265137,38.400001525878906,30.030000686645508
2023-10-31,6.889999866485596,8.770000457763672,38.45000076293945,30.049999237060547
2023-11-01,6.920000076293945,8.859999656677246,38.849998474121094,30.3700008392334
2023-11-02,6.929999828338623,8.680000305175781,39.93000030517578,31.25
2023-11-03,6.820000171661377,8.670000076293945,40.34000015258789,31.56999969482422
2023-11-06,6.920000076293945,9.050000190734863,40.18000030517578,31.440000534057617
2023-11-07,7.079999923706055,9.149999618530273,39.869998931884766,31.170000076293945
2023-11-08,7.079999923706055,9.119999885559082,39.77000045776367,31.079999923706055
2023-11-09,7.260000228881836,9.789999961853027,39.88999938964844,31.190000534057617
2023-11-10,7.420000076293945,9.970000267028809,40.02000045776367,31.290000915527344
2023-11-13,7.269999980926514,10.020000457763672,40.119998931884766,31.389999389648438
2023-11-14,6.940000057220459,9.430000305175781,40.779998779296875,31.899999618530273
2023-11-15,7.420000076293945,9.760000228881836,40.83000183105469,31.940000534057617
2023-11-16,7.139999866485596,9.369999885559082,40.86000061035156,31.959999084472656
2023-11-17,7.239999771118164,9.350000381469727,41.11000061035156,32.13999938964844
2023-11-20,7.429999828338623,9.75,41.2599983215332,32.25
2023-11-21,7.349999904632568,9.510000228881836,40.9900016784668,32.060001373291016
2023-11-22,7.489999771118164,10.010000228881836,41.0,32.060001373291016
2023-11-23,7.380000114440918,9.869999885559082,41.0099983215332,32.08000183105469
2023-11-24,7.460000038146973,9.9399995803833,40.970001220703125,32.040000915527344
2023-11-27,7.21999979019165,9.449999809265137,40.81999969482422,31.940000534057617
2023-11-28,7.460000038146973,9.770000457763672,40.84000015258789,31.950000762939453
2023-11-29,7.349999904632568,9.579999923706055,41.029998779296875,32.09000015258789
2023-11-30,7.329999923706055,9.630000114440918,41.29999923706055,32.29999923706055
2023-12-01,7.519999980926514,9.800000190734863,41.72999954223633,32.630001068115234
2023-12-04,8.130000114440918,10.5,41.63999938964844,32.56999969482422
2023-12-05,8.579999923706055,10.71500015258789,41.59000015258789,32.52000045776367
